"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
400000,VEN,2007,4,702442,1,SAL,2007,EUROVER,2007-04-30,2007-05-31,,66.120000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702443,1,SAL,2007,EVS,2007-04-30,2007-05-31,,54.060000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702444,1,SAL,2007,EXPECTRA,2007-04-30,2007-05-31,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,702000,,0,,,,,
400000,VEN,2007,4,702445,1,SAL,2007,EXPRO,2007-04-30,2007-05-31,,33.060000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702446,1,SAL,2007,FABIOLA,2007-04-30,2007-05-31,,78.650000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,705000,,0,,,,,
400000,VEN,2007,4,702447,1,SAL,2007,FAMECO,2007-04-30,2007-05-31,,25.340000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702448,1,SAL,2007,FIDECO,2007-04-30,2007-05-31,,102.850000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,705000,,0,,,,,
400000,VEN,2007,4,702449,1,SAL,2007,FINANCIA,2007-04-30,2007-05-31,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,702000,,0,,,,,
400000,VEN,2007,4,702450,1,SAL,2007,FIPE,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702451,1,SAL,2007,FIRKET,2007-04-30,2007-05-31,,261.360000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,705000,,0,,,,,
400000,VEN,2007,4,702452,1,SAL,2007,FLYINGCA,2007-04-30,2007-05-31,,28.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702453,1,SAL,2007,FNNH,2007-04-30,2007-05-31,,98.390000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702454,1,SAL,2007,FONTIN,2007-04-30,2007-05-31,,113.740000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,706000,,0,,,,,
400000,VEN,2007,4,702455,1,SAL,2007,FOREMDIR,2007-04-30,2007-05-31,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,702000,,0,,,,,
400000,VEN,2007,4,702456,1,SAL,2007,FRANCHIM,2007-04-30,2007-05-31,,296.450000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,705000,,0,,,,,
400000,VEN,2007,4,702457,1,SAL,2007,FRANCOIS,2007-04-30,2007-05-31,,374.010000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,**,,0,,,,,
400000,VEN,2007,4,702458,1,SAL,2007,FROST,2007-04-30,2007-05-31,,43.210000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,**,,0,,,,,
400000,VEN,2007,4,702459,1,SAL,2007,FTO,2007-04-30,2007-05-31,,134.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702460,1,SAL,2007,GALLER,2007-04-30,2007-05-31,,884.920000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702461,1,SAL,2007,GAMMA,2007-04-30,2007-05-31,,54.060000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702462,1,SAL,2007,GARSOU,2007-04-30,2007-05-31,,78.650000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,705000,,0,,,,,
400000,VEN,2007,4,702463,1,SAL,2007,GAUDER,2007-04-30,2007-05-31,,1032.350000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,**,,0,,,,,
400000,VEN,2007,4,702464,1,SAL,2007,GEMACOSA,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,702000,,0,,,,,
400000,VEN,2007,4,702465,1,SAL,2007,GERADIN,2007-04-30,2007-05-31,,382.360000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,**,,0,,,,,
400000,VEN,2007,4,702466,1,SAL,2007,GESFICO,2007-04-30,2007-05-31,,78.650000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,705000,,0,,,,,
400000,VEN,2007,4,702467,1,SAL,2007,GESVAL,2007-04-30,2007-05-31,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,702000,,0,,,,,
400000,VEN,2007,4,702468,1,SAL,2007,GLOBACIE,2007-04-30,2007-05-31,,75.810000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702469,1,SAL,2007,GLOBULE,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,702000,,0,,,,,
400000,VEN,2007,4,702470,1,SAL,2007,GPCONSUL,2007-04-30,2007-05-31,,181.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,703000,,0,,,,,
400000,VEN,2007,4,702471,1,SAL,2007,GPINV,2007-04-30,2007-05-31,,242.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,702000,,0,,,,,
400000,VEN,2007,4,702472,1,SAL,2007,GRAS,2007-04-30,2007-05-31,,48.400000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,705000,,0,,,,,
400000,VEN,2007,4,702473,1,SAL,2007,GREFFE,2007-04-30,2007-05-31,,261.360000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,705000,,0,,,,,
400000,VEN,2007,4,702474,1,SAL,2007,GROUPAS,2007-04-30,2007-05-31,,1028.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:40,**,,0,,,,,
400000,VEN,2007,4,702475,1,SAL,2007,HAAG,2007-04-30,2007-05-31,,102.850000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702476,1,SAL,2007,HAAS,2007-04-30,2007-05-31,,64.290000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,700000,,0,,,,,
400000,VEN,2007,4,702477,1,SAL,2007,HANNEQU,2007-04-30,2007-05-31,,261.360000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702478,1,SAL,2007,HAOT,2007-04-30,2007-05-31,,102.850000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702479,1,SAL,2007,HARDYDEN,2007-04-30,2007-05-31,,318.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,704000,,0,,,,,
400000,VEN,2007,4,702480,1,SAL,2007,HENKENS,2007-04-30,2007-05-31,,64.290000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,700000,,0,,,,,
400000,VEN,2007,4,702481,1,SAL,2007,HENRYMER,2007-04-30,2007-05-31,,522.720000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702482,1,SAL,2007,HERBIET,2007-04-30,2007-05-31,,261.360000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702483,1,SAL,2007,HERZEFID,2007-04-30,2007-05-31,,181.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702484,1,SAL,2007,HOLIDAY,2007-04-30,2007-05-31,,78.650000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702485,1,SAL,2007,HOUGETDU,2007-04-30,2007-05-31,,57.360000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702486,1,SAL,2007,HPH,2007-04-30,2007-05-31,,308.550000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702487,1,SAL,2007,HUBERTBU,2007-04-30,2007-05-31,,102.850000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702488,1,SAL,2007,HULP,2007-04-30,2007-05-31,,150.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702489,1,SAL,2007,HYGIENE,2007-04-30,2007-05-31,,50.680000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702490,1,SAL,2007,IALSPACE,2007-04-30,2007-05-31,,181.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702491,1,SAL,2007,ICARUS,2007-04-30,2007-05-31,,215.760000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,**,,0,,,,,
400000,VEN,2007,4,702492,1,SAL,2007,IDCONSUL,2007-04-30,2007-05-31,,24.200000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702493,1,SAL,2007,IMAGE,2007-04-30,2007-05-31,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702494,1,SAL,2007,IMECO,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702495,1,SAL,2007,IMPRIMAT,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702496,1,SAL,2007,IMPROVE,2007-04-30,2007-05-31,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702497,1,SAL,2007,INDOBEL,2007-04-30,2007-05-31,,431.680000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,**,,0,,,,,
400000,VEN,2007,4,702498,1,SAL,2007,INDUCTO,2007-04-30,2007-05-31,,654.850000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,**,,0,,,,,
400000,VEN,2007,4,702499,1,SAL,2007,INDUMET,2007-04-30,2007-05-31,,258.410000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702500,1,SAL,2007,INGLG,2007-04-30,2007-05-31,,988.110000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,**,,0,,,,,
400000,VEN,2007,4,702501,1,SAL,2007,INTRADEL,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702502,1,SAL,2007,INTRAMET,2007-04-30,2007-05-31,,1285.580000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,**,,0,,,,,
400000,VEN,2007,4,702503,1,SAL,2007,INVESTSU,2007-04-30,2007-05-31,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702504,1,SAL,2007,ISIS,2007-04-30,2007-05-31,,78.650000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702505,1,SAL,2007,ISYS,2007-04-30,2007-05-31,,78.650000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702506,1,SAL,2007,JAC,2007-04-30,2007-05-31,,11.020000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702507,1,SAL,2007,JIGAM,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702508,1,SAL,2007,JOBIN,2007-04-30,2007-05-31,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702509,1,SAL,2007,JOSKIN,2007-04-30,2007-05-31,,33.060000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702510,1,SAL,2007,JUNGBLUT,2007-04-30,2007-05-31,,283.970000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702511,1,SAL,2007,KENOMAR,2007-04-30,2007-05-31,,363.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702512,1,SAL,2007,KILESSE,2007-04-30,2007-05-31,,156.470000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,700000,,0,,,,,
400000,VEN,2007,4,702513,1,SAL,2007,KPMG,2007-04-30,2007-05-31,,150.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702514,1,SAL,2007,LABELOR,2007-04-30,2007-05-31,,1742.400000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702515,1,SAL,2007,LAMPIRI,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702516,1,SAL,2007,LANAFORM,2007-04-30,2007-05-31,,8247.920000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,**,,0,,,,,
400000,VEN,2007,4,702517,1,SAL,2007,LCT,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,701000,,0,,,,,
400000,VEN,2007,4,702518,1,SAL,2007,LECLERC,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702519,1,SAL,2007,LEENSMAR,2007-04-30,2007-05-31,,156.470000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,700000,,0,,,,,
400000,VEN,2007,4,702520,1,SAL,2007,LEM,2007-04-30,2007-05-31,,423.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,**,,0,,,,,
400000,VEN,2007,4,702521,1,SAL,2007,LEONAR,2007-04-30,2007-05-31,,401.200000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,700000,,0,,,,,
400000,VEN,2007,4,702522,1,SAL,2007,LODOMEZ,2007-04-30,2007-05-31,,197.700000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,700000,,0,,,,,
400000,VEN,2007,4,702523,1,SAL,2007,LOHEST,2007-04-30,2007-05-31,,24.540000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,**,,0,,,,,
400000,VEN,2007,4,702524,1,SAL,2007,LOUWART,2007-04-30,2007-05-31,,102.850000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702525,1,SAL,2007,LOUWET,2007-04-30,2007-05-31,,266.200000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,701020,,0,,,,,
400000,VEN,2007,4,702526,1,SAL,2007,LUMIERE,2007-04-30,2007-05-31,,292.580000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,701020,,0,,,,,
400000,VEN,2007,4,702527,1,SAL,2007,LUSIS,2007-04-30,2007-05-31,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702528,1,SAL,2007,LVR,2007-04-30,2007-05-31,,181.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702529,1,SAL,2007,MACVALVE,2007-04-30,2007-05-31,,54.060000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702530,1,SAL,2007,MAGOTTIN,2007-04-30,2007-05-31,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,702000,,0,,,,,
400000,VEN,2007,4,702531,1,SAL,2007,MAGOTTSA,2007-04-30,2007-05-31,,1475.880000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,703000,,0,,,,,
400000,VEN,2007,4,702532,1,SAL,2007,MAIRLOT,2007-04-30,2007-05-31,,102.850000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
400000,VEN,2007,4,702533,1,SAL,2007,MALMENDI,2007-04-30,2007-05-31,,102.850000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:03:41,705000,,0,,,,,
