"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
400000,VEN,2004,3,401843,1,SAL,2004,RECTO,2004-03-18,2004-04-17,,217.800000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
400000,VEN,2004,3,401844,1,SAL,2004,REFMEDIA,2004-03-18,2004-04-17,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
400000,VEN,2004,3,401845,1,SAL,2004,REFORME,2004-03-18,2004-04-17,,907.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
400000,VEN,2004,3,401846,1,SAL,2004,RETINNE,2004-03-18,2004-04-17,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
400000,VEN,2004,3,401847,1,SAL,2004,REVATECH,2004-03-18,2004-04-17,,363.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
400000,VEN,2004,3,401848,1,SAL,2004,REVICA,2004-03-18,2004-04-17,,272.250000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
400000,VEN,2004,3,401849,1,SAL,2004,REXEL,2004-03-18,2004-04-17,,363.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
400000,VEN,2004,3,401850,1,SAL,2004,RIBS,2004-03-18,2004-04-17,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
400000,VEN,2004,3,401851,1,SAL,2004,RIVERS,2004-03-18,2004-04-17,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
400000,VEN,2004,3,401852,1,SAL,2004,RODERBO,2004-03-18,2004-04-17,,217.800000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:01:07,707000,,0,,,,,
