"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
451000,VEN,2005,2,501116,4,SAL,2005,ATELIGRA,2005-02-28,2005-04-02,COMMERC  10/02/2005 Focus Commercial 200,-189.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501116,5,SAL,2005,ATELIGRA,2005-02-28,2005-04-02,INSCRIPT 08/02/2005 CARROUSEL 2/05 Mme P,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501117,4,SAL,2005,ATI,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mr ER,-21.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501118,3,SAL,2005,ATMOSPHE,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mr MI,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501119,3,SAL,2005,ATOLL,2005-02-28,2005-04-02,INSCRIPT 18/02/2005 CARROUSEL 2/05 Mme D,-21.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501120,3,SAL,2005,AUDRIT,2005-02-28,2005-04-02,BELRENOU 07/02/2005 Certificat  Renouvel,-7.980000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501121,5,SAL,2005,BALTEAUN,2005-02-28,2005-04-02,LD293    10/02/2005 1 AD* 293,-7.350000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501122,5,SAL,2005,BBC,2005-02-28,2005-04-02,GR0502 L 28/02/2005 Publicité Gagnez & R,-83.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501123,13,SAL,2005,BEA,2005-02-28,2005-04-02,AMB_CBA  11/02/2005 Dossier CBA 63 : Ara,-20.580000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501123,14,SAL,2005,BEA,2005-02-28,2005-04-02,INSCRIPT 17/02/2005 PETIT DEJ FEV 2005 V,-5.200000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501124,4,SAL,2005,BEENS,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mr LA,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501124,5,SAL,2005,BEENS,2005-02-28,2005-04-02,INSCRIPT 18/02/2005 PETIT DEJ 0205 LG Mr,-2.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501125,4,SAL,2005,BEIR,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mle M,-21.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501126,5,SAL,2005,BEJIMAC,2005-02-28,2005-04-02,AMB_ADM  22/02/2005 Frais administratifs,-20.580000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501127,3,SAL,2005,BELGOMAZ,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mr HE,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501128,3,SAL,2005,BELGOMED,2005-02-28,2005-04-02,INSCRIPT 17/02/2005 PETIT DEJ FEV 2005 V,-2.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501129,3,SAL,2005,BELMA,2005-02-28,2005-04-02,INSCRIPT 17/02/2005 PETIT DEJ FEV 2005 V,-2.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501130,6,SAL,2005,BEM,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mr BU,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501130,7,SAL,2005,BEM,2005-02-28,2005-04-02,INSCRIPT 15/02/2005 Formation : Gérez vo,-163.800000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501131,3,SAL,2005,BEMAC,2005-02-28,2005-04-02,INSCRIPT 24/02/2005 Formation : le bon l,-44.100000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501132,3,SAL,2005,BENELOM,2005-02-28,2005-04-02,COMMERC  09/02/2005 Focus Commercial 200,-189.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501133,12,SAL,2005,BHA,2005-02-28,2005-04-02,INSCRIPT 24/02/2005 Formation : le bon l,-44.100000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501134,3,SAL,2005,BIGMAT,2005-02-28,2005-04-02,COACH    14/02/2005 Focus Coaching 2005,-315.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501135,3,SAL,2005,BLERET,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mr BL,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501136,3,SAL,2005,BLOCKX,2005-02-28,2005-04-02,INSCRIPT 28/02/2005 CARROUSEL 2/05 Mme B,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501138,3,SAL,2005,BOURS,2005-02-28,2005-04-02,INSCRIPT 08/02/2005 CARROUSEL 2/05 Me VE,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501139,3,SAL,2005,BOUTE,2005-02-28,2005-04-02,CATERING 28/02/2005 Frais de catering,-25.200000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501140,5,SAL,2005,BRAINSTO,2005-02-28,2005-04-02,GR0502 S 26/02/2005 Publicité Gagnez & R,-211.050000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501140,6,SAL,2005,BRAINSTO,2005-02-28,2005-04-02,INSCRIPT 18/02/2005 CARROUSEL 2/05 Mr DE,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501141,3,SAL,2005,BRONKART,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mr BR,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501142,4,SAL,2005,BRUYCAMP,2005-02-28,2005-04-02,STAMOD   28/02/2005 Frais dépôt statuts,-34.350000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501143,4,SAL,2005,BUDGETRE,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mle D,-21.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501144,3,SAL,2005,BUFFALO,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mr RO,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501145,3,SAL,2005,BUISSERE,2005-02-28,2005-04-02,INSCRIPT 08/02/2005 CARROUSEL 2/05 Mme D,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501146,3,SAL,2005,BULLEVIE,2005-02-28,2005-04-02,INSCRIPT 14/02/2005 CARROUSEL 2/05 Mr LE,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501148,3,SAL,2005,CAMBREX,2005-02-28,2005-04-02,LD291    01/02/2005 1 AD* 291,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501149,3,SAL,2005,CAPSAVE,2005-02-28,2005-04-02,INSCRIPT 17/02/2005 PETIT DEJ FEV 2005 V,-2.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501150,4,SAL,2005,CAPVERVI,2005-02-28,2005-04-02,GR0502 L 27/02/2005 Publicité Gagnez & R,-52.080000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501151,3,SAL,2005,CAR,2005-02-28,2005-04-02,INSCRIPT 08/02/2005 CARROUSEL 2/05 Mr DA,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501153,3,SAL,2005,CARGLASS,2005-02-28,2005-04-02,INSCRIPT 17/02/2005 CARROUSEL 2/05 Mr VA,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501154,5,SAL,2005,CBCBANQU,2005-02-28,2005-04-02,INSCRIPT 08/02/2005 CARROUSEL 2/05 Mr HE,-21.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501154,6,SAL,2005,CBCBANQU,2005-02-28,2005-04-02,INSCRIPT 17/02/2005 PETIT DEJ FEV 2005 V,-2.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501155,3,SAL,2005,CCILUX,2005-02-28,2005-04-02,INSCRIPT 18/02/2005 PETIT DEJ 0205 LG Mr,-2.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501156,3,SAL,2005,CCML,2005-02-28,2005-04-02,INSCRIPT 08/02/2005 CARROUSEL 2/05 Mr RA,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501157,3,SAL,2005,CECOFORM,2005-02-28,2005-04-02,INSCRIPT 17/02/2005 CARROUSEL 2/05 Mr LE,-10.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501158,4,SAL,2005,CELABOR,2005-02-28,2005-04-02,INTRA    28/02/2005 Formation Intra-Entr,-317.780000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501158,5,SAL,2005,CELABOR,2005-02-28,2005-04-02,INSCRIPT 17/02/2005 PETIT DEJ FEV 2005 V,-2.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501159,3,SAL,2005,CELEM,2005-02-28,2005-04-02,GR0502 S 27/02/2005 Publicité Gagnez & R,-281.400000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
451000,VEN,2005,2,501160,3,SAL,2005,CENTREBR,2005-02-28,2005-04-02,INSCRIPT 24/02/2005 Formation : le bon l,-44.100000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:03,400000,,0,,,,,
