"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
400000,VEN,2005,12,505251,1,SAL,2005,FORTIS,2005-12-22,2006-01-30,,121.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,702000,,0,,,,,
400000,VEN,2005,12,505252,1,SAL,2005,FOREMDIR,2005-12-22,2006-01-30,,1089.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,705000,,0,,,,,
400000,VEN,2005,12,505253,1,SAL,2005,CAPVERVI,2005-12-26,2006-01-30,,600.160000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,701020,,0,,,,,
400000,VEN,2005,12,505254,1,SAL,2005,ABASYS,2005-12-26,2006-01-30,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505255,1,SAL,2005,ACIERS,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505256,1,SAL,2005,ADISIF,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505257,1,SAL,2005,ADPRESS,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505258,1,SAL,2005,AGEPA,2005-12-26,2006-01-30,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505259,1,SAL,2005,AGORIA,2005-12-26,2006-01-30,,955.900000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505260,1,SAL,2005,AHP,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505261,1,SAL,2005,AIGREMON,2005-12-26,2006-01-30,,477.950000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505262,1,SAL,2005,ALGNEGOC,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505263,1,SAL,2005,ALTHEAS,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505264,1,SAL,2005,AMPI,2005-12-26,2006-01-30,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505265,1,SAL,2005,ANTHEA,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505266,1,SAL,2005,APSMODUL,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505267,1,SAL,2005,ASCELEC,2005-12-26,2006-01-30,,381.150000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505268,1,SAL,2005,ATELAVAU,2005-12-26,2006-01-30,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505269,1,SAL,2005,ATELIERV,2005-12-26,2006-01-30,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505270,1,SAL,2005,ATEXX,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505271,1,SAL,2005,AUTOBUS,2005-12-26,2006-01-30,,381.150000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505272,1,SAL,2005,AXAM,2005-12-26,2006-01-30,,314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505273,1,SAL,2005,AXIMA,2005-12-26,2006-01-30,,660.660000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505274,1,SAL,2005,BALTEAUI,2005-12-26,2006-01-30,,381.150000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505275,1,SAL,2005,BANCOFI,2005-12-26,2006-01-30,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505276,1,SAL,2005,BAUMANS,2005-12-26,2006-01-30,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505277,1,SAL,2005,BCT,2005-12-26,2006-01-30,,381.150000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
400000,VEN,2005,12,505278,1,SAL,2005,BEA,2005-12-26,2006-01-30,,955.900000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:02:26,493100,,0,,,,,
