"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
400000,ING,2006,4,81,19,CAS,2006,CORAIL,2006-04-26,2006-04-26,,-36.300000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,21,CAS,2006,ENSIVAL,2006-04-26,2006-04-26,,-592.650000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,23,CAS,2006,TQ3,2006-04-26,2006-04-26,,-363.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,25,CAS,2006,SIES,2006-04-26,2006-04-26,,-125.430000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,27,CAS,2006,ETM,2006-04-26,2006-04-26,,-810.700000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,29,CAS,2006,GROUPAS,2006-04-26,2006-04-26,,-822.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,31,CAS,2006,MAGETRA,2006-04-26,2006-04-26,,-477.950000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,33,CAS,2006,DELBECQ,2006-04-26,2006-04-26,,-150.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,35,CAS,2006,BELGOMAZ,2006-04-26,2006-04-26,,75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,89,CAS,2006,CAPTEL,2006-04-26,2006-04-26,,-72.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,91,CAS,2006,CCIMAAST,2006-04-26,2006-04-26,,-30.250000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,93,CAS,2006,LOUWET,2006-04-26,2006-04-26,,-266.200000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,95,CAS,2006,GOFFIN,2006-04-26,2006-04-26,,-130.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,97,CAS,2006,LTS,2006-04-26,2006-04-26,,-130.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,99,CAS,2006,CBCVER,2006-04-26,2006-04-26,,-147.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,101,CAS,2006,CBCBANQU,2006-04-26,2006-04-26,,-571.100000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,103,CAS,2006,LIEGEOI,2006-04-26,2006-04-26,,-2345.480000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,81,109,CAS,2006,POMMEE,2006-04-26,2006-04-26,,-314.600000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
400000,ING,2006,4,82,1,CAS,2006,MORREN,2006-04-27,2006-04-27,,-847.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:00,550000,,0,,,,,
